name,coordinate
3f49cdda-2349-423f-b91a-41ce170206bc.jpg,523_6_52_41;580_253_157_152;1_0_33_26;39_1_57_8;848_0_60_35;1030_34_38_21;986_0_81_42;
97ddb73b-e3e4-4760-9b68-fc2fdffb3c53.jpg,819_217_112_101;381_256_137_145;995_193_74_126;938_2_51_14;714_141_193_74;712_20_145_71;
c0791515-12c8-485e-ba86-6d922decbed6.jpg,249_10_72_47;400_1_49_43;699_1_29_18;726_18_66_34;229_56_77_54;421_28_62_54;533_69_56_57;682_21_50_47;258_29_65_49;1_110_41_81;272_100_83_71;621_99_82_68;264_161_118_98;474_177_113_106;645_177_119_98;41_418_250_81;133_233_201_168;664_1_36_28;597_36_56_51;687_413_205_87;498_1_48_41;519_1_56_75;132_36_74_61;413_1_39_9;
2b44d1d4-b6a1-4c8f-bca6-1152b62a9612.jpg,321_1_30_23;374_1_37_26;383_115_90_107;507_135_106_107;312_253_133_146;542_274_188_179;1046_25_23_26;284_1_31_17;103_9_72_34;322_468_161_32;1055_7_14_19;345_1_14_8;312_1_12_9;7_1_77_14;
c9ce2793-646f-4d2f-80b7-6d476d359fba.jpg,146_4_188_18;467_0_200_32;801_5_91_76;404_399_272_92;147_152_158_193;408_203_168_174;634_237_238_182;23_257_234_246;29_284_223_214;728_2_72_26;713_0_14_11;907_2_97_16;
a726c075-688c-4682-9912-20c35dbb7c8d.jpg,742_1_107_22;493_1_135_54;749_163_139_136;700_422_264_78;354_244_178_161;
7ba0b04c-ee65-4745-a7eb-1ed4ac581108.jpg,779_3_183_85;892_29_177_155;535_159_201_198;1_130_65_119;1_54_95_113;1_1_123_75;98_1_64_23;1040_4_29_34;
86ee3144-5635-4049-ba2d-8764d190eecf.jpg,176_4_129_65;453_0_79_60;250_72_135_93;633_106_179_130;0_170_48_111;733_394_217_106;359_236_192_164;703_209_200_155;
03c3c29b-c981-449e-b231-16eea884a0d6.jpg,338_129_87_73;530_120_76_70;559_253_149_131;226_65_68_43;440_30_36_32;519_55_44_41;279_1_32_13;321_1_24_12;346_1_10_6;380_1_24_9;
616eeff8-081f-4e30-bf0b-1da953ba93ae.jpg,373_1_10_18;477_1_30_22;518_1_36_19;1017_1_52_44;140_67_69_53;269_29_51_42;522_73_68_63;317_1_36_28;360_138_93_81;25_195_145_165;581_242_155_164;290_294_163_152;344_40_53_37;505_18_47_36;382_1_34_23;391_9_47_33;332_60_57_48;252_1_30_12;348_1_20_9;2_1_83_18;
df2e5813-c215-4ca1-ad87-e863d9abe480.jpg,203.0_226.0_168.0_170.0;
881b6440-7571-4666-96d2-91d5f89d6c1b.jpg,1_29_53_28;391_26_68_37;940_1_52_13;965_1_91_26;421_55_56_45;494_73_68_50;750_69_70_48;59_112_134_109;187_84_107_59;351_99_92_81;804_110_176_165;686_207_130_134;447_213_152_169;160_249_192_160;16_18_64_29;410_3_66_34;631_1_62_52;336_473_180_27;726_412_189_85;692_1_26_13;
0e6b08af-78df-44e4-ac65-3b96e7f186bb.jpg,275_53_219_115;515_239_213_186;
ca9d89d3-f2bc-4cbc-acea-83eed9908a2a.jpg,723_0_93_27;369_289_152_168;62_263_205_172;4_17_56_51;793_0_55_18;844_0_69_29;684_0_49_20;
e4f641c4-ab4b-4b1a-a00d-a7c8df281b71.jpg,9.0_9.0_67.0_41.0;954.0_20.0_115.0_42.0;421.0_264.0_165.0_166.0;0.0_0.0_34.0_27.0;547.0_0.0_43.0_14.0;634.0_43.0_75.0_57.0;720.0_1.0_56.0_38.0;859.0_1.0_59.0_35.0;980.0_0.0_89.0_31.0;
0498ccd7-7303-41d2-a5aa-eee9b41dc1cf.jpg,739_1_110_28;218_38_73_72;289_1_135_116;531_40_93_77;427_78_107_85;256_166_131_166;461_177_130_122;1015_146_52_205;151_1_103_38;196_1_77_65;800_473_178_27;
1cbd5806-5244-4469-9dee-8185990cc69c.jpg,286.0_0.0_90.0_76.0;449.0_24.0_99.0_129.0;64.0_88.0_240.0_236.0;420.0_244.0_190.0_199.0;455.0_0.0_68.0_36.0;
79a7a8ef-6122-4238-a76e-0f5042f1bebf.jpg,141_33_95_70;777_243_173_146;307_0_67_21;541_0_97_28;678_3_159_57;
f4095b9b-20ed-466f-b012-280207f16a7b.jpg,312.0_80.0_114.0_90.0;
abc7f529-f536-49fe-9329-c93ee00f09a6.jpg,132_1_53_43;331_1_63_42;711_1_117_35;495_201_152_142;191_212_195_196;1_34_39_63;5_2_46_30;997_2_69_30;
1a23adbf-304a-4916-8eab-c5d7103374f1.jpg,536_0_71_28;175_0_88_83;372_0_161_53;207_62_103_91;426_27_121_154;174_197_165_162;449_312_194_187;28_19_53_72;
685b8d21-efc4-467c-ab7f-4fff9c8fb3c7.jpg,91.0_0.0_135.0_65.0;466.0_6.0_84.0_79.0;26.0_39.0_183.0_135.0;102.0_209.0_194.0_161.0;471.0_187.0_153.0_210.0;
e72f1c6f-d7c2-489a-be16-688f450805ed.jpg,140.0_49.0_134.0_90.0;588.0_35.0_89.0_69.0;267.0_91.0_116.0_124.0;959.0_86.0_109.62069_93.62069;166.0_269.0_209.0_171.0;541.0_254.0_161.0_166.0;0.0_0.0_24.0_44.0;
4cc56710-7e41-447d-adec-78ca87f180e6.jpg,173_1_52_31;258_1_63_30;350_1_50_25;1017_25_52_47;573_149_124_118;756_133_149_113;334_176_133_117;238_395_230_101;587_444_233_56;958_398_111_102;815_229_211_161;598_272_180_166;118_1_54_32;34_1_69_45;1005_1_64_29;940_1_54_20;829_1_63_21;311_1_30_12;
3363673d-93f0-41a5-b845-d21a9d38c479.jpg,49_1_121_63;121_3_117_80;282_1_120_34;484_8_89_66;641_1_130_31;788_33_96_94;143_71_130_98;421_73_127_105;198_134_134_128;96_248_212_189;808_1_92_54;907_1_121_27;
3ac90318-92d0-4df7-9845-e908669d1568.jpg,52_5_56_17;285_15_41_38;444_0_38_19;220_64_65_61;360_20_60_80;507_12_46_39;910_20_158_64;37_123_132_125;332_245_129_140;545_21_174_265;995_0_74_39;1020_200_46_61;505_27_50_48;503_60_65_59;444_12_41_37;366_0_21_16;379_0_20_21;396_5_39_37;345_29_25_40;119_37_99_39;125_108_69_65;
e2fc9950-5a42-429b-9e49-7abaa78e11ba.jpg,150_1_58_10;501_1_58_32;109_12_80_49;469_112_106_73;131_217_176_148;490_230_155_229;1_356_201_144;1_54_8_37;
130a29a3-8192-4e3b-9714-ce43515bcfe6.jpg,824_1_98_47;39_25_232_105;874_38_129_84;245_93_112_96;599_196_141_138;148_220_163_151;397_220_125_141;665_364_239_136;34_468_180_31;390_430_190_69;1_1_50_35;992_16_75_54;998_1_70_16;988_149_80_93;1025_41_44_51;
232b8ce4-c66c-4344-8ab0-9a4e13ea1e36.jpg,51_2_100_86;813_0_119_38;0_22_90_161;865_6_134_120;359_178_218_242;687_195_245_243;
19d6fbdf-cdad-42ec-b40c-bd487a3ab412.jpg,446.0_0.0_61.0_24.0;44.0_0.0_97.0_58.0;216.0_8.0_89.0_73.0;445.0_35.0_89.0_75.0;196.0_79.0_108.0_128.0;174.0_209.0_186.0_208.0;
eb7f30db-e5ae-45d3-b532-e39b9252d8fb.jpg,0_320_18_91;252_0_134_28;425_17_185_62;0_172_104_131;164_210_177_198;428_1_144_26;551_0_64_26;650_5_148_57;
d3214a6e-4d3b-4755-b345-08622156ec6b.jpg,704_1_125_17;1013_1_53_35;253_1_83_45;256_57_70_83;986_153_83_114;407_205_126_131;594_185_139_131;157_202_151_170;1016_38_53_47;
46d05ccf-be8d-4c02-85b9-d11da5ee8210.jpg,0_0_84_46;327_2_72_27;163_48_120_116;374_36_97_79;0_273_49_132;128_263_209_155;
f34df60a-d3db-4bb1-aff0-52841fb0cd4f.jpg,611.0_56.0_159.0_75.0;0.0_263.0_33.0_128.0;147.0_263.0_225.0_190.0;
b740a850-28d0-4c1c-9dd7-e4cfa31a260b.jpg,0_0_21_47;522_0_85_58;106_34_131_87;179_111_132_128;435_111_142_133;74_213_203_224;
db336905-352d-4d40-8869-8ffe8eb05381.jpg,778.0_0.0_183.0_88.0;532.0_140.0_190.0_184.0;953.0_149.0_115.0_173.0;
07f1d0fd-7f9a-4a39-a054-36f1dce84ba8.jpg,716_165_199_138;385_247_173_170;701_303_188_197;
a472d320-d787-402d-b336-0fa83821a186.jpg,86_6_64_24;187_12_55_31;606_24_50_51;756_0_44_34;933_0_78_18;1006_0_60_28;311_58_67_49;367_106_74_57;223_244_161_131;26_0_59_20;250_29_58_40;678_0_59_65;0_19_71_29;0_32_40_25;0_52_19_23;
ec53ddca-7528-4d93-9b58-ffd5d8417925.jpg,304_0_141_40;455_9_125_116;540_165_185_164;
de89827b-c3ec-420a-ab9e-ae55293573a8.jpg,537_2_49_36;178_0_140_69;0_3_83_167;908_52_143_74;334_137_113_89;576_277_161_153;0_304_53_114;836_0_73_39;956_0_110_44;
48d7adac-9d05-4256-82a9-fb3abbf76133.jpg,387.0_194.0_130.0_172.0;
4fe6f206-3501-42f1-bbd4-3e7c4f8cb7b7.jpg,232_27_86_78;374_40_96_76;225_101_106_101;384_138_123_114;636_206_182_136;86_226_200_191;688_1_127_14;
e5995251-6b3b-41f4-ad7f-e4b00b442559.jpg,245_16_38_27;534_6_21_31;1024_1_43_43;173_51_45_45;213_70_71_48;262_39_49_38;370_74_64_56;379_1_161_64;519_108_82_72;382_137_80_71;347_213_111_139;570_240_144_122;306_381_182_118;1_25_179_219;274_1_32_24;290_19_35_41;309_17_24_30;311_1_29_31;335_1_21_17;353_1_14_9;11_1_72_14;
304c6c54-706d-4d39-b94c-05e46afb3536.jpg,298_3_67_32;188_0_72_49;645_52_101_90;516_236_168_150;
3e50d0fc-d2d7-4822-8c84-0a08906d28e1.jpg,266.0_6.0_86.0_68.0;565.0_68.0_75.0_80.0;219.0_92.0_96.0_92.0;131.0_254.0_166.0_152.0;382.0_61.0_301.0_432.0;
ec8ec646-f75e-471b-b85b-d72f2e76645c.jpg,207_12_77_46;481_1_75_59;334_21_78_56;649_39_124_68;202_63_108_98;383_97_108_94;148_197_144_132;368_209_159_147;826_340_238_156;735_1_109_14;
fbe251ec-49f3-4509-80ed-b98e71467ed7.jpg,119_1_158_57;421_16_167_50;335_69_131_95;420_168_134_133;581_245_139_150;392_295_121_209;100_170_210_213;1_97_83_77;444_1_124_6;853_1_99_18;214_1_88_8;
2a53fed1-a149-4223-b776-2032fffdc1a8.jpg,379_149_122_113;608_124_105_114;542_258_149_167;274_1_71_24;371_1_61_18;
adcebc9c-4e79-42fc-a292-4cb197781785.jpg,1_10_64_46;409_1_46_39;516_4_41_36;561_1_43_25;632_2_65_38;278_1_77_81;765_21_113_47;63_46_104_73;191_21_74_66;179_94_126_73;502_89_87_83;405_268_155_157;708_197_162_217;42_320_250_172;260_4_38_52;358_1_39_7;339_1_25_31;501_1_36_6;
d24b2dbb-a248-4391-b72a-90e84a82ca77.jpg,371_1_63_38;1_26_51_55;337_57_72_59;212_86_75_62;725_122_176_65;612_140_112_75;639_217_144_114;370_252_136_135;823_218_244_119;987_359_79_131;80_280_208_183;16_1_32_20;161_1_30_7;453_1_21_16;463_1_32_25;494_1_69_21;983_99_60_47;
060ad6f6-b88c-43db-8b47-0583a42b8cdb.jpg,546_35_94_41;434_261_145_156;157_254_160_168;660_360_223_139;514_16_74_36;648_30_62_38;601_8_43_26;709_167_47_91;750_82_113_42;
775fbbee-fbd7-4ac2-9e2a-e00b24ccb4e2.jpg,10.0_1.0_246.0_359.0;
20503aa6-ba4c-483a-9220-d7b1abf9936d.jpg,0_3_68_45;57_0_29_19;243_5_49_41;524_0_32_20;0_69_100_71;148_62_81_65;12_111_129_92;223_78_88_74;328_96_82_98;0_221_34_83;97_183_139_127;284_256_164_170;88_5_65_41;139_0_42_22;550_0_44_35;603_0_73_20;917_154_152_101;
46115584-58fb-4bc8-9ffe-5041ef38dd34.jpg,239.0_37.0_118.0_104.0;391.0_212.0_173.0_189.0;461.0_2.0_73.0_62.0;
d1e100f8-86ef-420e-9abb-29ec81970012.jpg,469.0_0.0_54.0_60.0;493.0_53.0_74.0_63.0;631.0_106.0_109.0_79.0;443.0_279.0_153.0_153.0;0.0_391.0_233.0_107.0;144.0_217.0_163.0_169.0;139.0_0.0_62.0_27.0;0.0_105.0_50.0_50.0;
132c25e7-4416-4ca8-9d47-e831260f914d.jpg,0_1_71_43;186_0_51_36;410_0_43_17;533_0_27_21;680_8_62_36;436_39_61_54;811_52_96_39;290_0_37_14;95_37_89_61;527_53_66_58;0_98_100_83;136_115_112_100;435_104_107_96;639_188_156_119;293_212_136_138;496_256_176_149;247_0_51_35;229_23_60_53;550_3_41_36;
db28d1b4-3c5c-4a9f-9a11-03b98691aec9.jpg,367_18_79_71;212_44_84_76;363_101_113_104;76_185_151_134;524_182_136_121;304_221_153_144;829_317_238_182;226_0_72_56;288_0_40_10;356_0_69_35;563_0_119_9;785_0_68_18;
1e33dd3f-21a6-4b84-940a-91e0b4c786c9.jpg,490.0_195.0_171.0_189.0;
c0101e5b-52f0-4fbe-8437-414e1229e43f.jpg,300.0_109.0_205.011364_277.011364;736.0_201.0_162.011364_167.0;0.0_227.0_16.0_94.0;
3b187942-c497-48e2-9c1c-7b04a2cb8c8d.jpg,26_39_80_71;157_61_86_83;291_1_150_194;775_29_140_52;714_86_194_76;29_210_179_165;684_326_249_174;208_27_67_57;222_1_58_43;105_20_91_48;56_2_73_47;24_3_42_25;857_58_116_61;815_2_112_49;267_426_210_74;
3426d4c3-a6b3-4362-aeaa-63cbc184963f.jpg,723.0_0.0_133.0_60.0;562.0_49.0_122.0_95.0;0.0_405.0_252.0_93.0;125.0_200.0_202.0_166.0;406.0_239.0_179.0_180.0;
ec53355d-f296-4d7e-a46a-7e213aa8480d.jpg,90.0_12.0_123.0_105.0;177.0_103.0_128.0_114.0;458.0_237.0_168.0_170.0;57.0_315.0_242.0_175.0;
424dd97f-b83a-40ad-8a7d-fce96f6485ff.jpg,326_218_153_181;473_1_124_20;
484c166c-ed4c-42c9-a994-b63a0ddb634f.jpg,39_31_72_29;328_1_29_25;139_37_70_35;213_46_61_43;428_30_63_41;500_15_40_34;1020_8_49_39;406_130_98_97;528_29_50_48;562_239_149_135;238_75_75_48;302_13_37_27;308_33_40_36;528_73_65_56;557_139_90_65;337_474_182_26;953_1_96_33;514_1_47_27;1_1_88_15;339_1_29_13;
355850ce-983b-4bae-b41b-5d9ad1d63004.jpg,453_22_140_53;407_68_141_62;751_69_157_59;893_26_106_47;285_119_106_91;1_57_204_410;526_1_54_27;514_1_22_18;586_1_43_20;568_75_175_62;803_1_126_46;901_57_99_79;681_33_137_41;
fe17f57a-b355-4709-a6fb-39f1d7b59c19.jpg,0_0_62_34;56_0_52_13;333_14_48_51;435_0_35_21;674_0_77_26;791_0_47_16;813_1_76_27;297_75_74_61;500_40_60_41;6_76_89_55;423_64_62_73;176_211_143_119;433_254_150_186;21_27_53_35;745_0_29_20;
e19b0a86-1e1d-454b-9547-505522ed15d3.jpg,642.0_1.0_28.0_9.0;386.0_17.0_106.0_77.0;234.0_77.0_126.0_96.0;352.0_229.0_165.0_164.0;
d324190f-2604-454e-8428-95cce8677e08.jpg,751_48_117_111;538_71_141_111;887_163_123_148;51_50_306_352;431_1_70_24;476_456_240_44;977_478_87_22;
a4175bd8-21a2-4eb1-85ab-f1df3ff1e9fa.jpg,142_1_102_49;275_11_89_71;398_7_83_64;197_196_165_140;405_203_153_148;377_1_56_21;795_1_76_20;731_1_51_11;
98e00730-96f3-408f-87a3-e2a7b29cb591.jpg,1_4_35_57;83_1_90_32;182_7_81_61;434_27_77_68;206_143_109_120;998_152_71_103;1_186_49_119;414_230_140_162;72_292_208_185;224_1_50_13;1027_33_42_58;886_1_77_3;
0e0e45f8-7f09-4799-be2a-65e31a1fe0b2.jpg,371_1_62_57;597_9_143_67;706_0_141_26;229_43_83_75;378_98_97_90;402_198_126_141;175_2_66_36;
4cab5911-8079-4134-a854-eb13f8ed2e21.jpg,512_0_41_38;1025_41_42_51;403_64_82_79;545_0_139_147;867_89_182_87;386_235_136_154;705_365_362_134;98_0_59_8;0_86_338_413;
e658db04-b2b7-45dc-b1c7-ba769aa03dab.jpg,838_5_72_23;345_137_108_90;0_205_165_126;4_302_40_122;267_248_188_151;
2050e0c3-daf8-43da-ba96-812754444754.jpg,227_1_65_36;473_1_83_16;711_12_83_54;234_29_92_72;368_48_88_84;686_64_102_80;909_56_123_76;1_112_43_86;573_215_151_148;339_1_52_6;
6709193a-418f-4fc5-b6fc-63a58f977240.jpg,1_1_50_42;817_1_113_43;257_46_192_66;491_47_148_73;744_74_161_81;211_275_202_199;785_46_146_46;527_1_63_43;910_27_128_48;503_1_27_21;
d2e73b43-e09f-4441-bc9d-bfe2d135e2b3.jpg,147_0_61_14;259_285_171_160;223_1_59_15;
f5b0dd74-7f5a-41d8-a027-f321b152b1a0.jpg,1020.0_38.0_49.0_59.0;177.0_67.0_92.0_92.0;119.0_242.0_158.0_158.0;391.0_199.0_130.0_151.0;
ddb40018-e3b4-42cc-83e9-f6183fd119fe.jpg,241_0_175_32;464_0_152_45;0_188_95_157;273_240_219_188;
94f45408-01dc-4c40-9fde-ef1fac77b552.jpg,339.0_0.0_76.0_12.0;623.0_0.0_71.0_35.0;165.0_11.0_93.0_63.0;957.0_0.0_112.0_36.0;500.0_58.0_93.0_83.020834;744.0_32.0_94.020834_84.0;746.0_246.0_205.0_195.0;712.0_1.0_64.0_27.0;
392f8b4f-2f9a-4552-bdd5-5bc87def1d85.jpg,735.0_189.0_163.0_127.0;534.0_268.0_194.0_164.0;
c8f3c6d8-19c8-4d73-8d56-44a2494b130c.jpg,186_1_55_39;305_46_77_59;61_32_82_67;160_52_87_77;527_1_51_29;306_113_106_84;749_63_210_93;102_128_109_92;28_189_142_148;618_255_174_142;14_1_54_17;68_1_23_13;1_2_20_47;794_1_140_51;719_37_141_48;1_140_23_60;241_1_41_13;589_1_42_27;
f8d6fc0c-a8cf-41c3-9e0e-7663291db949.jpg,470_254_163_183;722_1_89_24;612_1_75_9;
c7d5428b-9ac7-49ad-a739-e219a1f0ca28.jpg,791.0_5.0_107.0_84.0;473.0_62.0_108.0_104.0;409.0_210.0_164.0_186.0;
fb90dfa9-a42d-4cf5-abb6-884ad9136466.jpg,2_0_45_28;310_0_63_15;435_0_70_18;596_1_49_23;439_37_102_99;121_40_107_134;387_148_142_149;25_236_209_191;372_422_257_78;
c8af3a2c-befe-4676-ac2c-d196a519ca13.jpg,1_5_30_70;559_8_85_63;128_49_139_76;237_75_122_126;562_67_111_127;922_92_134_97;22_386_258_114;267_171_194_149;560_240_178_191;536_1_69_13;42_1_66_9;
48091d29-6603-468d-af3b-4669beeeda02.jpg,98_199_208_176;368_467_208_32;
f31fa2be-4eed-4a05-bd57-3860b752f97b.jpg,112_0_159_50;467_0_171_44;0_430_255_69;425_214_166_176;134_197_242_203;22_0_122_17;427_0_42_13;
ee5a70ef-8af5-419d-af1a-c39f7f23e8f6.jpg,384_299_304_201;1010_1_59_50;
897b1b98-cb19-49c0-8b46-7945d66a0131.jpg,260_0_50_27;449_12_56_42;522_0_37_24;553_0_47_37;434_92_83_75;465_240_168_167;0_3_63_45;138_0_50_26;597_0_78_20;990_180_78_54;
e41d4dc7-b04d-49bd-9f39-f7ab8a504729.jpg,176.0_0.0_179.0_60.0;579.0_0.0_165.0_78.0;0.0_211.0_89.0_169.0;152.0_202.0_162.0_166.0;449.0_280.0_200.0_184.0;
1e372ef2-1c1e-4369-976e-d5c5e65f2d2d.jpg,238_1_62_51;344_4_54_35;480_1_141_41;150_39_81_62;389_64_86_79;537_47_85_65;811_43_167_52;570_101_106_102;770_89_93_83;284_249_172_166;577_243_186_179;69_3_63_23;292_1_32_19;588_1_48_13;848_1_51_23;903_1_57_17;976_1_89_32;131_1_31_17;
7b42244d-04fa-4cf8-94e0-4749947a8a63.jpg,430.0_28.0_185.0_244.0;
c8ac1e3d-b355-4d22-8d54-d6ef9dd7cca8.jpg,196_0_43_19;242_2_61_37;636_5_54_27;435_22_68_53;150_2_62_32;332_1_55_22;217_63_102_96;555_3_83_92;784_74_101_71;341_72_62_95;865_124_144_89;0_172_32_110;321_178_150_129;9_187_172_188;579_263_175_155;975_0_94_36;942_3_40_19;530_0_39_28;300_14_69_57;115_4_68_56;
950edc90-43d8-479f-b995-517763d01f3f.jpg,555_235_178_169;101_0_54_11;
d456c2fe-80b0-4445-aa13-aefb39617b27.jpg,428.0_161.0_149.0_140.0;
5e9f7c11-f443-4176-87b5-06088340dee7.jpg,607.0_54.0_133.0_92.0;534.0_226.0_156.0_177.0;1015.0_111.0_52.666666_81.0;1035.0_0.0_32.666666_51.0;
76ee206e-d007-4233-86e1-a59b0a528e0e.jpg,0_0_136_102;889_0_132_112;442_139_215_225;1023_71_45_174;1025_0_43_41;450_0_99_21;74_0_60_26;
0af003e7-f81b-4f32-861b-71603570450b.jpg,1_1_167_46;1_26_80_156;349_1_119_83;922_99_147_138;625_51_163_144;241_221_253_278;1_123_36_116;
b3e07d7a-654e-4b46-8f4e-02676a259c40.jpg,159_2_49_36;269_45_57_46;391_53_51_41;1_56_63_43;375_108_67_68;40_131_127_86;218_124_97_81;816_226_252_119;363_257_132_143;779_370_290_130;248_6_40_32;312_8_28_26;323_1_39_16;436_4_33_26;473_19_42_27;42_95_72_57;1_26_35_37;735_80_165_105;897_83_91_47;536_15_37_25;377_1_31_9;1_294_15_83;517_1_65_14;954_60_66_33;
4efda53b-f330-4a71-8f75-84487890c434.jpg,125_1_139_91;207_49_117_115;416_65_89_123;179_180_177_148;500_188_194_173;34_1_41_17;
df3cb1da-551e-46ed-9940-19738598d42c.jpg,518_5_50_39;509_57_73_57;239_28_91_51;307_91_88_108;490_104_87_83;134_267_198_142;93_1_86_15;1_1_51_11;192_1_50_6;295_1_53_37;352_1_37_13;
5bd07bcb-da68-4848-bc37-bb544d7af1f6.jpg,323_1_45_13;410_1_38_11;476_2_46_34;575_26_51_41;630_6_54_32;463_43_59_45;93_17_77_55;606_60_58_47;261_97_88_91;453_99_85_85;607_142_101_82;443_204_112_95;650_284_158_148;331_335_217_164;126_1_66_11;369_1_28_6;621_74_81_68;485_1_30_4;445_1_13_6;207_1_42_3;
1f0b68bd-1772-4457-b54c-2c0a19dd5570.jpg,211_2_53_42;390_1_44_22;449_1_41_14;487_22_64_42;738_3_96_32;935_11_100_33;434_66_76_60;1_55_60_40;577_113_108_77;204_158_135_110;1_399_244_101;415_234_138_151;714_217_229_152;1_96_74_78;121_2_57_46;136_24_74_57;571_1_79_18;519_1_47_8;776_475_176_25;
972fbb39-2989-4e65-af44-f1552c843b4b.jpg,1_5_39_43;523_1_53_18;683_6_49_27;491_218_145_130;602_1_61_18;
8d1d843a-a180-46cb-ab6c-94012cb0ad51.jpg,529_192_132_137;312_228_135_146;
d31d9d29-c389-430c-af79-9bb4383e8ab2.jpg,545_1_52_34;816_57_76_47;1_8_209_126;365_45_140_57;658_39_158_77;249_137_137_105;466_194_147_117;267_246_184_157;490_336_196_161;244_1_52_46;171_8_55_31;136_1_44_18;971_172_98_88;590_1_80_19;526_1_24_13;
ab390ed6-4367-472c-bb36-a03d0f1118e7.jpg,183_1_70_53;1002_40_67_54;414_236_138_158;111_241_155_136;432_469_152_31;
d859dd13-5091-4e3d-8359-fff90286adbe.jpg,298_25_65_43;348_7_49_36;389_16_54_41;561_14_57_40;605_1_48_29;254_62_87_65;464_64_77_59;140_22_90_48;194_46_82_56;595_49_62_67;1_97_63_93;269_95_94_95;605_100_80_76;448_174_100_90;640_223_144_127;409_286_179_149;482_17_55_40;465_111_85_69;568_38_49_49;549_1_36_28;498_1_38_11;185_1_52_6;308_1_42_24;349_1_36_5;392_2_39_15;431_1_27_5;
d7e3653f-bfaa-4db9-99a3-3d499ed7eaad.jpg,1_1_63_50;130_1_39_19;252_1_55_35;403_14_57_44;686_5_54_39;164_74_86_71;304_186_120_122;472_234_159_145;56_1_37_17;142_1_75_34;539_1_57_35;599_1_80_21;508_1_35_15;
5bb1066e-e41f-493c-ae11-73b0ee13d4be.jpg,409_1_41_16;401_27_61_59;213_55_74_79;502_35_59_47;1_96_109_68;282_105_83_104;391_271_140_142;151_46_71_53;176_27_73_36;259_12_58_38;312_1_45_30;356_1_52_46;501_1_46_18;498_13_41_30;509_69_62_57;713_411_204_86;311_74_68_70;560_1_33_6;354_1_17_7;
2a532446-1c16-4e4e-920b-fe7b49579860.jpg,72_1_114_66;264_1_96_96;437_1_97_79;398_238_186_206;1_436_241_64;
33577c0e-e6a6-4ca2-84ad-0aed70eb90ce.jpg,425_1_74_26;180_1_80_56;285_10_100_69;532_11_70_62;530_76_94_78;530_185_172_170;311_225_185_190;768_227_252_207;532_1_60_14;
90f14c12-fecd-4a92-9c43-a20e00c27daa.jpg,59_0_96_29;283_0_73_19;350_1_66_57;134_5_92_59;240_31_86_76;366_41_82_76;191_107_114_96;374_104_104_97;122_214_160_148;673_290_245_170;741_0_122_31;
6467b772-e3fd-43ed-9578-f1003d704bb5.jpg,139.0_0.0_92.0_48.0;240.0_0.0_64.0_33.0;404.0_52.0_96.0_80.0;192.0_82.0_103.0_116.0;327.0_188.0_135.0_135.0;382.0_442.0_243.0_58.0;
a26b4182-4025-4004-b6e9-fe057a8687c8.jpg,0.0_225.0_19.0_135.0;38.0_3.0_153.0_66.0;628.0_122.0_203.0_206.0;118.0_271.0_223.0_187.0;
a233b6d7-e736-4ac4-b9da-b14c906c21fa.jpg,92_238_194_182;0_0_81_58;286_1_108_25;
97f1cd9a-5cb0-4bca-a9b2-23e3a4c5ebc0.jpg,1_1_117_19;738_1_122_21;369_19_77_69;187_69_105_114;394_104_94_84;128_265_196_180;
04a24aa8-6704-493e-a403-78941aebc059.jpg,578.0_0.0_30.0_16.0;870.0_20.0_116.0_42.0;606.0_65.0_60.0_50.0;458.0_2.0_37.0_33.0;846.0_43.0_103.0_38.0;593.0_136.0_91.0_88.0;591.0_280.0_157.0_168.0;461.0_31.0_43.0_32.0;464.0_46.0_81.0_55.0;576.0_25.0_47.0_38.0;266.0_0.0_70.0_17.0;
e21bc46b-6698-4842-a867-be839847003f.jpg,179.0_234.0_214.0_194.0;0.0_249.0_47.0_131.0;
b01dfbd5-cb68-4157-b58f-71eb90a449b2.jpg,448_1_107_55;1_86_58_238;384_187_196_195;1054_12_15_39;1043_2_26_21;
7fbfed94-b469-4520-9a16-39018d0c479e.jpg,544.0_0.0_47.0_34.0;434.0_64.0_70.0_67.0;514.0_245.0_164.0_154.0;
2e4a3b4b-0ac8-4921-b822-340eb49266f2.jpg,0.0_4.0_57.0_49.0;261.0_0.0_58.0_28.0;1004.0_0.0_65.0_43.0;584.0_143.0_116.0_131.0;349.0_196.0_143.0_129.0;275.0_356.0_215.0_144.0;909.0_4.0_81.0_45.0;870.0_2.0_49.0_36.0;913.0_31.0_152.0_56.0;332.0_0.0_46.0_19.0;59.0_1.0_68.0_31.0;129.0_3.0_30.0_16.0;
12055f3a-d001-44ff-83f7-c1e3966cc9d0.jpg,36_1_78_34;171_70_133_88;579_30_99_109;283_128_122_94;896_177_126_126;208_199_197_190;553_235_175_178;179_34_125_62;
7d2d578a-4bdb-47a9-adae-df6221614ec8.jpg,424.0_0.0_91.0_73.0;0.0_260.0_242.0_219.0;392.0_214.0_191.0_233.0;
09f4d2b5-93cb-4582-86be-81c9a8572142.jpg,586_99_94_87;345_148_137_148;475_407_209_92;0_174_58_103;114_23_72_45;332_0_84_36;463_34_83_74;596_0_55_26;961_62_106_67;
8ab78244-0388-4449-8337-39d013961572.jpg,504_0_50_14;602_0_87_54;509_46_129_149;744_129_159_124;1035_85_34_42;1050_45_19_52;1048_23_20_43;
